standard_name,Cg-ORF,Cg-length,avg_ess_score,mean_treated_cpm,Sc-ORF,Sc-name,SGD-essentiality,SGD-description,Cg-to-Sc-relationship,pre-WGD-Ancestor,n_pools,pools_present
GWK60_A00121,CAGL0A00231g,2382,0.515,338.74163739869425,YGL021W,ALK1,NA,"Protein kinase; accumulation and phosphorylation are periodic during the cell cycle; phosphorylated in response to DNA damage; contains characteristic motifs for degradation via the APC pathway; ALK1 has a paralog, ALK2, that arose from the whole genome duplication; similar to mammalian haspins",1-to-2,Anc_4.100,3,"1,2,3"
GWK60_E02827,CAGL0E03069g,2538,0.9075,337.30115340924306,YGR145W,ENP2,inviable,"Essential nucleolar protein; required for biogenesis of the small ribosomal subunit; contains WD repeats, interacts with Mpp10p and Bfr2p, and has homology to Spb1p",1-to-1,Anc_4.077,4,"1,2,3,4"
GWK60_E03399,CAGL0E03674g,1734,0.4575,336.61646375647206,NA,NA,NA,NA,2-to-1,Anc_4.030,4,"1,2,3,4"
GWK60_M08437,CAGL0M08492g,1008,0.305,336.4843739642538,YKL164C,PIR1,NA,"O-glycosylated protein required for cell wall stability; attached to the cell wall via beta-1,3-glucan; mediates mitochondrial translocation of Apn1p; expression regulated by the cell integrity pathway and by Swi5p during the cell cycle; PIR1 has a paralog, YJL160C, that arose from the whole genome duplication",2-to-2,Anc_1.187,4,"1,2,3,4"
GWK60_I02453,CAGL0I06963g,891,0.415,336.3913992738735,YGL221C,NIF3,NA,"Protein of unknown function; similar to Listeria monocytogenes major sigma factor (rpoD gene product); the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",1-to-1,Anc_3.531,3,"1,2,3"
GWK60_H08657,CAGL0H08690g,1323,0.5225,336.1453901810819,YPR045C,THP3,NA,Protein that may have a role in transcription elongation; forms a complex with Csn12p that is recruited to transcribed genes; possibly involved in splicing based on pre-mRNA accumulation defect for many intron-containing genes,1-to-1,Anc_7.471,3,"1,2,3"
GWK60_B00363,CAGL0B00528g,2022,0.35000000000000003,335.4857277319077,YCL051W,LRE1,NA,"Protein involved in control of cell wall structure and stress response; overproduction confers resistance to cell-wall degrading enzymes; exhibits genetic interactions with genes involved in the cell wall integrity pathway; <br>LRE1 has a paralog, HLR1, that arose from the whole genome duplication",1-to-2,Anc_1.015,4,"1,2,3,4"
GWK60_G05357,CAGL0G05544g,2424,0.6625,335.45151929830763,YDL223C,HBT1,NA,"Shmoo tip protein, substrate of Hub1p ubiquitin-like protein; mutants are defective for mating projection formation, thereby implicating Hbt1p in polarized cell morphogenesis; HBT1 has a paralog, YNL195C, that arose from the whole genome duplication",2-to-2,Anc_2.054,4,"1,2,3,4"
GWK60_J05643,CAGL0J05852g,1032,0.485,335.2916608836029,NA,NA,NA,NA,1-to-0,NA,3,"1,2,3"
GWK60_K00627,CAGL0K00781g,1227,0.5425,334.2515021025341,YGR210C,NA,NA,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm,1-to-1,Anc_5.121,4,"1,2,3,4"
GWK60_D00517,CAGL0D00418g,2226,0.2,334.06834889662264,YKL187C,FAT3,NA,"Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog, YLR413W, that arose from the whole genome duplication",2-to-2,Anc_4.285,4,"1,2,3,4"
GWK60_K04609,CAGL0K04741g,1842,0.7575000000000001,333.6180984693946,YNL209W,SSB2,NA,"Cytoplasmic ATPase that is a ribosome-associated molecular chaperone; functions with J-protein partner Zuo1p; may be involved in the folding of newly-synthesized polypeptide chains; member of the HSP70 family; SSB2 has a paralog, SSB1, that arose from the whole genome duplication",2-to-2,Anc_2.041,3,"1,3,4"
GWK60_H07953,CAGL0H07975g,828,0.33,333.19060784405656,YDL051W,LHP1,NA,RNA binding protein required for maturation of tRNA and U6 snRNA; acts as a molecular chaperone for RNAs transcribed by polymerase III; homologous to human La (SS-B) autoantigen,1-to-1,Anc_4.224,3,"1,3,4"
GWK60_H09053,CAGL0H09086g,696,0.75,333.11001298228837,NA,NA,NA,NA,2-to-1,Anc_2.127,4,"1,2,3,4"
GWK60_M14003,CAGL0M14069g,2601,0.5075,332.31764499360867,NA,NA,NA,NA,1-to-0,NA,3,"1,2,3"
GWK60_C02387,CAGL0C02761g,642,0.3225,331.16935745577433,YAL007C,ERP2,NA,"Member of the p24 family involved in ER to Golgi transport; similar to Emp24p and Erv25p; forms a heterotrimeric complex with Erp1p, Emp24p, and Erv25p; localized to COPII-coated vesicles; ERP2 has a paralog, ERP4, that arose from the whole genome duplication",1-to-2,Anc_7.108,3,"1,3,4"
GWK60_A01463,CAGL0A01650g,357,0.0825,331.1208713763201,NA,NA,NA,NA,2-to-1,Anc_4.079,4,"1,2,3,4"
GWK60_J00429,CAGL0J00539g,1467,0.5575,330.77716684835696,YHR030C,SLT2,NA,"Serine/threonine MAP kinase; involved in regulating maintenance of cell wall integrity, cell cycle progression, and nuclear mRNA retention in heat shock; required for mitophagy and pexophagy; affects recruitment of mitochondria to phagophore assembly site (PAS); plays a role in adaptive response of cells to cold; regulated by the PKC1-mediated signaling pathway; SLT2 has a paralog, KDX1, that arose from the whole genome duplication",1-to-2,Anc_5.274,3,"1,2,3"
GWK60_H10175,CAGL0H10208g,3084,0.47250000000000003,330.7223268085421,YBR059C,AKL1,NA,Ser-Thr protein kinase; member (with Ark1p and Prk1p) of the Ark kinase family; involved in endocytosis and actin cytoskeleton organization,2-to-1,Anc_3.273,4,"1,2,3,4"
GWK60_K03003,CAGL0K03157g,2175,0.7025,330.4119547390623,YHL016C,DUR3,NA,"Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate, the last intermediate of the allantoin degradative pathway",1-to-1,Anc_2.551,3,"2,3,4"
GWK60_H08547,CAGL0H08558g,3333,0.725,329.4607365953472,YPR049C,ATG11,NA,Adapter protein for pexophagy and the Cvt targeting pathway; directs receptor-bound cargo to the phagophore assembly site (PAS) for packaging into vesicles; required for recruiting other proteins to the PAS,1-to-1,Anc_3.330,4,"1,2,3,4"
GWK60_M08041,CAGL0M08074g,2556,0.67,329.24835105785303,YJL181W,NA,NA,"Putative protein of unknown function; expression is cell-cycle regulated as shown by microarray analysis; potential regulatory target of Mbp1p, which binds to the YJL181W promoter region; YJL181W has a paralog, YJR030C, that arose from the whole genome duplication",1-to-2,Anc_1.157,3,"1,2,3"
GWK60_E03091,CAGL0E03355g,4608,0.835,329.1122360348396,YLL015W,BPT1,NA,"ABC type transmembrane transporter of MRP/CFTR family; found in vacuolar membrane, involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates, along with Ycf1p",1-to-1,Anc_4.052,4,"1,2,3,4"
GWK60_I03025,CAGL0I07535g,3066,0.8325,329.05782898796963,YOL098C,NA,NA,Putative metalloprotease,1-to-1,Anc_3.093,3,"1,2,3"
GWK60_E05357,CAGL0E05698g,1800,0.705,329.00074039117936,YPL208W,RKM1,NA,SET-domain lysine-N-methyltransferase; catalyzes the formation of dimethyllysine residues on the large ribsomal subunit proteins L23a (Rpl23Ap and Rpl23Bp) and L18 (Rps18Ap and Rps18Bp),1-to-1,Anc_6.221,3,"2,3,4"
GWK60_H10417,CAGL0H10450g,936,0.575,328.93416656984095,YDL114W,NA,NA,Putative short-chain dehydrogenase/reductase; YDL114W is not an essential gene,1-to-1,Anc_2.323,3,"1,3,4"
GWK60_K04037,CAGL0K04169g,1197,0.35500000000000004,327.92830036984697,YGR040W,KSS1,NA,Mitogen-activated protein kinase (MAPK); involved in signal transduction pathways that control filamentous growth and pheromone response; the KSS1 gene is nonfunctional in S288C strains and functional in W303 strains,1-to-1,Anc_4.184,3,"1,2,3"
GWK60_J02101,CAGL0J02266g,759,0.365,327.69051836451206,YER007C-A,TMA20,NA,Protein of unknown function that associates with ribosomes; has a putative RNA binding domain; interacts with Tma22p; null mutant exhibits translation defects; has homology to human oncogene MCT-1; protein abundance increases in response to DNA replication stress,1-to-1,Anc_7.152,3,"1,2,3"
GWK60_E02365,CAGL0E02585g,2214,0.855,327.24789794193754,YOR001W,RRP6,NA,"Nuclear exosome exonuclease component; has 3'-5' exonuclease activity; involved in RNA processing, maturation, surveillance, degradation, tethering, and export; binds nuclear exosome-associated nucleic acid binding protein Lrp1p in the nucleus and protects it from proteolysis; has similarity to E. coli RNase D and to human PM-Sc1 100 (EXOSC10); mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay",1-to-1,Anc_6.025,3,"2,3,4"
GWK60_J06853,CAGL0J07018g,2280,0.5175,327.07767119258364,YPL109C,NA,NA,"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",1-to-1,Anc_8.598,3,"2,3,4"
GWK60_I02563,CAGL0I07073g,1182,0.3825,327.0742861928078,YGL213C,SKI8,NA,Ski complex component and WD-repeat protein; mediates 3'-5' RNA degradation by the cytoplasmic exosome; also required for meiotic double-strand break recombination; null mutants have superkiller phenotype,1-to-1,Anc_3.526,3,"1,2,4"
GWK60_L01815,CAGL0I02024g,1203,0.67,326.7129557221949,NA,NA,NA,NA,1-to-0,NA,3,"1,2,4"
GWK60_J01881,CAGL0J02024g,1425,0.33,326.55776614705434,NA,NA,NA,NA,1-to-0,NA,4,"1,2,3,4"
GWK60_A02321,CAGL0A02508g,951,0.68,325.7573118735894,YDR352W,YPQ2,NA,"Putative vacuolar membrane transporter for cationic amino acids; likely contributes to amino acid homeostasis by exporting cationic amino acids from the vacuole; member of the PQ-loop family, with seven transmembrane domains; mutant phenotype is functionally complemented by rat PQLC2 vacuolar transporter",1-to-1,Anc_5.408,3,"1,3,4"
GWK60_J05841,CAGL0J06050g,1107,0.5825,324.09534253605966,YNL160W,YGP1,NA,"Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; YGP1 has a paralog, SPS100, that arose from the whole genome duplication",2-to-2,Anc_2.098,3,"1,3,4"
GWK60_E05467,CAGL0E05808g,1623,0.5675,323.5223744224437,YPL214C,THI6,NA,Thiamine-phosphate diphosphorylase and hydroxyethylthiazole kinase; required for thiamine biosynthesis; GFP-fusion protein localizes to the cytoplasm in a punctate pattern,1-to-1,Anc_6.231,3,"2,3,4"
GWK60_A04081,CAGL0A04191g,270,0.295,322.9195172787298,YER019C-A,SBH2,NA,"Ssh1p-Sss1p-Sbh2p complex component; involved in protein translocation into the endoplasmic reticulum; SBH2 has a paralog, SBH1, that arose from the whole genome duplication",2-to-2,Anc_7.369,3,"1,2,3"
GWK60_I03927,CAGL0I08437g,3993,0.485,322.2313476199374,NA,NA,NA,NA,2-to-1,Anc_7.519,4,"1,2,3,4"
GWK60_J03861,CAGL0J04048g,438,0.6725,321.73082589016275,YOR226C,ISU2,NA,"Protein required for synthesis of iron-sulfur proteins; localized to the mitochondrial matrix; performs a scaffolding function in mitochondria during Fe/S cluster assembly; involved in Fe-S cluster assembly for both mitochondrial and cytosolic proteins; isu1 isu2 double mutant is inviable; protein abundance increases in response to DNA replication stress; evolutionarily conserved; ISU2 has a paralog, ISU1, that arose from the whole genome duplication",2-to-2,Anc_8.647,4,"1,2,3,4"
GWK60_L12067,CAGL0L03157g,561,0.1825,321.6777536005119,YKR034W,DAL80,NA,"Negative regulator of genes in multiple nitrogen degradation pathways; expression is regulated by nitrogen levels and by Gln3p; member of the GATA-binding family, forms homodimers and heterodimers with Gzf3p; DAL80 has a paralog, GZF3, that arose from the whole genome duplication",2-to-2,Anc_1.250,4,"1,2,3,4"
GWK60_A00847,CAGL0A00957g,1212,0.3225,321.2551320298901,YLR324W,PEX30,NA,"Peroxisomal integral membrane protein; involved in negative regulation of peroxisome number; partially functionally redundant with Pex31p; genetic interactions suggest action at a step downstream of steps mediated by Pex28p and Pex29p; PEX30 has a paralog, PEX31, that arose from the whole genome duplication",2-to-2,Anc_4.140,3,"1,3,4"
GWK60_E02475,CAGL0E02695g,2841,0.4425,320.61629657413596,YOR005C,DNL4,NA,"DNA ligase required for nonhomologous end-joining (NHEJ); forms stable heterodimer with required cofactor Lif1p, interacts with Nej1p; involved in meiosis, not essential for vegetative growth",1-to-1,Anc_6.018,3,"1,2,3"
GWK60_F03509,CAGL0F03817g,1332,0.4,320.5221736199011,YMR210W,NA,NA,Putative acyltransferase with similarity to Eeb1p and Eht1p; has a minor role in medium-chain fatty acid ethyl ester biosynthesis; may be involved in lipid metabolism and detoxification,1-to-1,NA,3,"2,3,4"
GWK60_A02167,CAGL0A02365g,1332,0.3,319.1376396212074,YDR346C,SVF1,NA,Protein with a potential role in cell survival pathways; required for the diauxic growth shift; expression in mammalian cells increases survival under conditions inducing apoptosis; mutant has increased aneuploidy tolerance,1-to-1,Anc_5.397,3,"1,3,4"
GWK60_H09075,CAGL0H09108g,1599,0.32499999999999996,318.90022112917734,YPL260W,NA,NA,Putative substrate of cAMP-dependent protein kinase (PKA); green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YPL260W is not an essential gene; protein abundance increases in response to DNA replication stress,1-to-1,Anc_7.125,3,"1,2,3"
GWK60_G02475,CAGL0G02607g,2067,0.5075,318.2083873246987,YIL095W,PRK1,NA,"Protein serine/threonine kinase; regulates the organization and function of the actin cytoskeleton and reduces endocytic ability of cell through the phosphorylation of the Pan1p-Sla1p-End3p protein complex; PRK1 has a paralog, ARK1, that arose from the whole genome duplication",2-to-2,Anc_2.284,3,"1,2,3"
GWK60_L07491,CAGL0L07744g,3201,0.6775,317.516016473616,YCR011C,ADP1,NA,Putative ATP-dependent permease of the ABC transporter family,1-to-1,Anc_1.427,3,"1,2,4"
GWK60_K04983,CAGL0K05137g,3639,0.645,317.38365243630335,YPR026W,ATH1,NA,Acid trehalase required for utilization of extracellular trehalose; involved in intracellular trehalose degradation during growth recovery after saline stress,1-to-1,Anc_7.433,3,"1,2,4"
GWK60_I04059,CAGL0I08569g,2334,0.8425,317.35165872031524,YER157W,COG3,inviable,Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments,1-to-1,Anc_8.210,3,"2,3,4"
GWK60_K03553,CAGL0K03685g,261,0.0025,316.99193484634145,YMR123W,PKR1,NA,V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0); protein abundance increases in response to DNA replication stress,1-to-1,Anc_2.415,3,"1,3,4"
GWK60_E01485,CAGL0E01705g,1089,0.1475,316.13376340508546,YOL126C,MDH2,NA,Cytoplasmic malate dehydrogenase; one of three isozymes that catalyze interconversion of malate and oxaloacetate; involved in the glyoxylate cycle and gluconeogenesis during growth on two-carbon compounds; interacts with Pck1p and Fbp1,1-to-1,Anc_3.045,4,"1,2,3,4"
GWK60_D06721,CAGL0D06534g,315,0.11750000000000001,315.8311991703311,NA,NA,NA,NA,1-to-0,NA,3,"2,3,4"
GWK60_L08811,CAGL0L06402g,4608,0.4075,315.7601978863186,YDR135C,YCF1,NA,"Vacuolar glutathione S-conjugate transporter; member of ATP-binding cassette family; ATPase activity required to support vacuole fusion; forms stable complexes with vacuole fusion machinery; regulates Vam7p recruitment to vacuoles; has role in detoxifying metals such as cadmium, mercury, and arsenite; also transports unconjugated bilirubin, selenodigluthatione, and oxidized glutathione; similar to human cystic fibrosis protein CFTR",1-to-1,Anc_8.303,3,"1,2,4"
GWK60_H10307,CAGL0H10340g,1779,0.885,314.1261925118086,YDL109C,NA,NA,"Putative lipase; involved in lipid metabolism; not an essential gene; YDL109C has a paralog, ROG1, that arose from the whole genome duplication",2-to-2,Anc_2.330,3,"1,2,3"
GWK60_I04037,CAGL0I08547g,1005,0.265,312.34294085435005,YER156C,NA,NA,"Putative protein of unknown function; interacts with Hsp82p and copurifies with Ipl1p; expression is copper responsive and downregulated in strains deleted for MAC1, a copper-responsive transcription factor; similarity to mammalian MYG1",1-to-1,Anc_8.208,3,"1,2,3"
GWK60_C01903,CAGL0C02299g,1086,0.67,312.02861505154164,YER038C,KRE29,inviable,Subunit of the SMC5-SMC6 complex; this complex is involved in removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance,1-to-1,Anc_3.537,4,"1,2,3,4"
GWK60_K00759,CAGL0K00913g,2841,0.4325,311.90157545590495,YGR204W,ADE3,NA,"Cytoplasmic trifunctional enzyme C1-tetrahydrofolate synthase; involved in single carbon metabolism and required for biosynthesis of purines, thymidylate, methionine, and histidine; null mutation causes auxotrophy for adenine and histidine",1-to-1,Anc_5.134,4,"1,2,3,4"
GWK60_A04675,CAGL0A04829g,1461,0.43,310.6821445020592,YFR053C,HXK1,NA,"Hexokinase isoenzyme 1; a cytosolic protein that catalyzes phosphorylation of glucose during glucose metabolism; expression is highest during growth on non-glucose carbon sources; glucose-induced repression involves hexokinase Hxk2p; HXK1 has a paralog, HXK2, that arose from the whole genome duplication",2-to-2,Anc_3.581,3,"1,2,3"
